video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
hKTIChblVBZ,18.27.07,Video IN #010,Channel_29,11,2018-04-16T02:37:00.000Z,tag1|tag2,29433841,566845,4490,187944,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
tzzEHnFIjqN,17.22.04,Video IN #011,Channel_30,3,2017-01-07T13:00:00.000Z,tag1|tag2,12756585,1937570,53167,148246,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
qlsjxpPJXAh,18.09.08,Video IN #012,Channel_21,5,2018-06-04T22:47:00.000Z,tag1|tag2,48388561,880253,85912,442807,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WQqwUOCrqwM,17.04.12,Video IN #013,Channel_32,2,2017-09-12T03:48:00.000Z,tag1|tag2,43604284,773316,8001,347064,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kdEnqdNqXcV,18.01.09,Video IN #014,Channel_20,24,2018-09-07T16:47:00.000Z,tag1|tag2,23142332,791253,26674,361289,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
YsoqceSTLSW,17.25.04,Video IN #015,Channel_41,5,2017-02-08T09:39:00.000Z,tag1|tag2,27056519,404446,70277,285668,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ThefBIOLJVt,17.07.11,Video IN #016,Channel_30,24,2017-03-09T21:47:00.000Z,tag1|tag2,16890115,1010572,54883,379737,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
CHoDxTjBDTV,17.21.04,Video IN #017,Channel_40,5,2017-04-01T06:43:00.000Z,tag1|tag2,12052628,1519136,75061,499319,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
AKTNSjmETeA,18.25.02,Video IN #018,Channel_18,11,2018-01-23T07:08:00.000Z,tag1|tag2,24749886,584437,8544,442638,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NcmubVihyqp,17.18.06,Video IN #019,Channel_40,1,2017-05-08T02:16:00.000Z,tag1|tag2,20743131,937959,76065,426916,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
LIehMtBiCVq,18.15.06,Video IN #020,Channel_19,21,2018-01-14T16:37:00.000Z,tag1|tag2,14164809,626069,57542,203190,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kDSCjFHpyTl,17.22.11,Video IN #021,Channel_14,3,2017-09-27T17:11:00.000Z,tag1|tag2,26667100,425374,32092,9122,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
uUAaXKvFAQO,18.02.07,Video IN #022,Channel_43,16,2018-01-16T05:47:00.000Z,tag1|tag2,18926897,1198396,10682,331686,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
lZbXdXfvNwZ,17.26.07,Video IN #023,Channel_10,17,2017-02-09T20:45:00.000Z,tag1|tag2,18445985,761916,41801,160946,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
xVStiDdRGAB,17.25.05,Video IN #024,Channel_6,2,2017-01-18T20:21:00.000Z,tag1|tag2,25729189,1534257,54438,392382,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
avafnIkRGVL,17.22.12,Video IN #025,Channel_9,29,2017-01-06T12:57:00.000Z,tag1|tag2,21005653,582867,9614,13033,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
qyWShdsTVoU,18.21.07,Video IN #026,Channel_50,17,2018-04-18T17:18:00.000Z,tag1|tag2,38452073,410033,45522,140000,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WJNGtiIbrWb,18.15.01,Video IN #027,Channel_28,14,2018-01-26T02:41:00.000Z,tag1|tag2,29880331,198731,33206,284081,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NnDqnQiVTKp,18.08.04,Video IN #028,Channel_49,19,2018-02-25T03:31:00.000Z,tag1|tag2,11980152,329443,858,430777,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
HcEZsfwuaYi,17.22.09,Video IN #029,Channel_39,14,2017-09-03T11:50:00.000Z,tag1|tag2,11206483,701793,6062,446688,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
MFmFmmYNsMi,18.16.01,Video IN #030,Channel_17,20,2018-01-23T04:17:00.000Z,tag1|tag2,26721291,1708257,20017,413810,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NWYJmHskEnR,17.08.09,Video IN #031,Channel_36,25,2017-09-10T09:03:00.000Z,tag1|tag2,23965076,1547392,68853,10544,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
eCIREcqbYNo,17.01.04,Video IN #032,Channel_43,17,2017-04-21T08:52:00.000Z,tag1|tag2,33307643,1386778,13968,175916,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
zfFzpyJDJyz,17.04.06,Video IN #033,Channel_17,28,2017-05-05T06:29:00.000Z,tag1|tag2,47982944,21731,3974,105572,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
oXuJzkpotta,18.13.06,Video IN #034,Channel_9,8,2018-05-22T16:44:00.000Z,tag1|tag2,26474655,794657,95731,30935,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
fawEAiRgBXG,18.09.08,Video IN #035,Channel_1,10,2018-02-05T00:35:00.000Z,tag1|tag2,14541825,1219160,32483,406149,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
OrYtJwDXWlM,18.13.02,Video IN #036,Channel_28,7,2018-01-05T12:38:00.000Z,tag1|tag2,26919237,986410,68682,36936,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
drzUiRXlFaX,18.05.06,Video IN #037,Channel_49,12,2018-03-27T20:35:00.000Z,tag1|tag2,16178231,1258065,48163,71619,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
PRTpSenQzLx,18.17.01,Video IN #038,Channel_22,9,2018-01-07T05:38:00.000Z,tag1|tag2,48872637,1027438,26537,352801,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
cZxdqQuSDXm,18.02.08,Video IN #039,Channel_25,4,2018-05-25T18:39:00.000Z,tag1|tag2,2151787,1392090,26389,405939,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
VLfcSbQKzTw,18.11.01,Video IN #040,Channel_41,9,2018-01-07T12:34:00.000Z,tag1|tag2,14450018,67473,62202,449021,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
dLXDfqymmNg,17.22.02,Video IN #041,Channel_17,18,2017-02-22T14:51:00.000Z,tag1|tag2,22317637,923020,72967,481376,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
yiRChORizDH,18.04.08,Video IN #042,Channel_35,17,2018-03-13T10:51:00.000Z,tag1|tag2,24681067,1913175,85103,86800,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
vHpLsZOTkLd,18.22.10,Video IN #043,Channel_18,7,2018-10-03T19:56:00.000Z,tag1|tag2,30633732,1886761,54668,107036,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
bQwGnCVeMad,17.11.09,Video IN #044,Channel_47,9,2017-06-19T12:31:00.000Z,tag1|tag2,2479961,1645888,58369,194272,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
LqOxZzEBiMA,18.05.01,Video IN #045,Channel_22,24,2018-01-25T03:03:00.000Z,tag1|tag2,20552032,323686,59534,484905,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
DMhSfSVykvG,17.09.12,Video IN #046,Channel_21,9,2017-05-19T22:31:00.000Z,tag1|tag2,29937297,1537717,48101,267220,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ddKjEKsLcwP,18.23.09,Video IN #047,Channel_30,4,2018-04-22T15:58:00.000Z,tag1|tag2,37513207,680084,25664,375216,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
lbdWsXdpkfJ,18.25.01,Video IN #048,Channel_32,15,2018-01-16T09:59:00.000Z,tag1|tag2,23680548,310664,63053,407562,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
MywlXaTNjKi,17.04.08,Video IN #049,Channel_47,20,2017-03-15T18:45:00.000Z,tag1|tag2,1628030,1442905,38649,110946,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WiTbMqXuZmd,17.24.08,Video IN #050,Channel_33,10,2017-07-15T12:08:00.000Z,tag1|tag2,28303352,572912,63341,66618,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
yUiHJwbKfKK,18.02.07,Video IN #051,Channel_3,22,2018-07-10T12:51:00.000Z,tag1|tag2,12450592,824910,8576,125048,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
hPIQLtwYoam,18.23.01,Video IN #052,Channel_41,6,2018-01-08T02:55:00.000Z,tag1|tag2,18687216,329775,82309,342298,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
rKXAwdCaCdY,17.28.12,Video IN #053,Channel_34,2,2017-07-19T08:14:00.000Z,tag1|tag2,22392642,951186,29506,98432,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WHusRgfgwZs,17.13.04,Video IN #054,Channel_24,16,2017-04-28T17:48:00.000Z,tag1|tag2,613632,764720,20604,327076,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
PpgjWERYCwj,18.18.01,Video IN #055,Channel_21,18,2018-01-18T15:56:00.000Z,tag1|tag2,26702029,1252374,19822,458861,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
HrrtzNENKsT,18.11.04,Video IN #056,Channel_13,16,2018-04-01T01:24:00.000Z,tag1|tag2,35012498,526261,77165,175913,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NnTBbdZwikn,17.27.02,Video IN #057,Channel_49,3,2017-01-15T06:17:00.000Z,tag1|tag2,26672830,582396,89654,198002,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
rhhSPUOcJeZ,17.05.06,Video IN #058,Channel_7,9,2017-06-26T13:49:00.000Z,tag1|tag2,35485190,1450107,14274,88487,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
TImNXCNSLMg,18.20.02,Video IN #059,Channel_9,29,2018-02-02T17:38:00.000Z,tag1|tag2,27017695,1081717,14513,256107,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
APFaSVACnko,17.24.01,Video IN #060,Channel_2,11,2017-01-17T00:20:00.000Z,tag1|tag2,2286828,1160444,97234,59380,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
AQwPEHXOZfK,17.13.06,Video IN #061,Channel_37,10,2017-06-08T10:41:00.000Z,tag1|tag2,28102826,47222,18069,334141,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
nAhJLDSuixQ,17.10.03,Video IN #062,Channel_40,17,2017-02-15T13:49:00.000Z,tag1|tag2,37630931,1643953,34632,307097,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
EalLnwvJzUg,18.03.10,Video IN #063,Channel_27,13,2018-03-13T00:55:00.000Z,tag1|tag2,23834914,1030635,67246,331702,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
SpWDNpfocuT,17.01.04,Video IN #064,Channel_46,19,2017-03-19T19:22:00.000Z,tag1|tag2,21723608,399522,17163,403605,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
LZVuejflTsR,17.01.04,Video IN #065,Channel_50,12,2017-04-05T08:57:00.000Z,tag1|tag2,32933842,528004,42121,285758,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ADqYAtGWRJy,18.17.02,Video IN #066,Channel_34,12,2018-01-23T10:54:00.000Z,tag1|tag2,37939563,1145469,66939,66027,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ktVvhxJhvmP,17.14.01,Video IN #067,Channel_31,11,2017-01-12T12:39:00.000Z,tag1|tag2,15531742,1900547,33433,64864,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
HyDMXiYWSgA,17.24.10,Video IN #068,Channel_6,28,2017-10-23T11:21:00.000Z,tag1|tag2,30540928,1043564,10673,355937,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
VguNoxOIoZR,17.05.07,Video IN #069,Channel_19,23,2017-05-10T11:55:00.000Z,tag1|tag2,16606323,1303928,9697,16569,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
BRMYSHUvzMy,17.08.03,Video IN #070,Channel_42,21,2017-03-23T03:52:00.000Z,tag1|tag2,9159583,1576287,6881,374018,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
lnMSjaeCyyG,17.22.02,Video IN #071,Channel_23,21,2017-01-10T00:35:00.000Z,tag1|tag2,14927280,396080,98007,489357,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WgnsNyOxnxr,18.05.03,Video IN #072,Channel_11,4,2018-02-07T18:14:00.000Z,tag1|tag2,44232416,1688212,68410,276034,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
wbKjlRKBCAp,18.03.03,Video IN #073,Channel_2,25,2018-01-10T16:19:00.000Z,tag1|tag2,44821866,599447,60671,174157,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
xyTDXRJjrgH,17.22.06,Video IN #074,Channel_10,11,2017-05-26T19:19:00.000Z,tag1|tag2,20886401,855174,10744,447284,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
XvZHBPBNAwL,18.22.12,Video IN #075,Channel_48,3,2018-12-21T15:37:00.000Z,tag1|tag2,15137759,1824952,75360,171191,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
fDMiXrGeolz,18.11.11,Video IN #076,Channel_28,5,2018-10-05T22:04:00.000Z,tag1|tag2,26962558,1415914,25882,265360,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
yeyGhShcLgP,18.10.06,Video IN #077,Channel_7,24,2018-05-20T15:43:00.000Z,tag1|tag2,17197828,374095,66240,428841,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
qqqrnENcKxG,18.14.11,Video IN #078,Channel_43,26,2018-10-02T12:11:00.000Z,tag1|tag2,990879,1393089,67110,4653,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
zjijSUpYJXw,17.09.12,Video IN #079,Channel_46,22,2017-11-12T16:44:00.000Z,tag1|tag2,8674069,1299465,39082,428377,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
yMdHSnNmmwt,17.12.01,Video IN #080,Channel_29,22,2017-01-15T03:37:00.000Z,tag1|tag2,32534826,1044765,58332,112003,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
SqkdpHweaVd,18.26.12,Video IN #081,Channel_44,21,2018-03-13T10:34:00.000Z,tag1|tag2,12285823,1820177,66947,16147,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
uKvNRohRVeg,18.22.02,Video IN #082,Channel_11,10,2018-01-16T08:25:00.000Z,tag1|tag2,15502714,773281,51224,222376,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kWSDLTqxMtk,17.02.12,Video IN #083,Channel_47,1,2017-04-05T11:48:00.000Z,tag1|tag2,31896428,1175900,99619,49582,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
HpxuXvJWjtn,17.16.11,Video IN #084,Channel_45,21,2017-03-17T22:14:00.000Z,tag1|tag2,40818235,430097,86117,212775,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
uplTbqGRuZl,17.25.02,Video IN #085,Channel_2,2,2017-02-06T14:21:00.000Z,tag1|tag2,43801330,826996,26426,205008,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ucATYQScpVf,17.04.12,Video IN #086,Channel_14,24,2017-01-12T21:04:00.000Z,tag1|tag2,43941607,764249,98894,102951,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
vWzGiPqMuxK,18.21.12,Video IN #087,Channel_22,12,2018-11-21T07:38:00.000Z,tag1|tag2,20061817,1084868,77789,307088,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
FFFepCYWaID,17.03.08,Video IN #088,Channel_14,25,2017-03-23T18:58:00.000Z,tag1|tag2,46718458,1731936,13845,111724,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
nbdwCBdzehF,17.17.07,Video IN #089,Channel_5,17,2017-05-07T15:52:00.000Z,tag1|tag2,17895104,363349,91900,328391,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ewZsDiltTJq,18.24.02,Video IN #090,Channel_32,22,2018-02-26T13:48:00.000Z,tag1|tag2,1783557,1824738,57401,102714,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
FlmXCwFfLkP,17.05.11,Video IN #091,Channel_39,21,2017-03-18T22:11:00.000Z,tag1|tag2,27560656,630818,63594,495019,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
nosbJUmNWgC,17.17.07,Video IN #092,Channel_23,24,2017-06-10T23:31:00.000Z,tag1|tag2,45972215,104348,69087,286934,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
QWNMrfaBfDH,17.16.09,Video IN #093,Channel_44,27,2017-06-13T23:19:00.000Z,tag1|tag2,28267074,1021226,78027,258356,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
xQLXtROpNml,18.16.05,Video IN #094,Channel_20,27,2018-04-03T18:13:00.000Z,tag1|tag2,29860687,929379,36341,390440,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
PWwUAGdalpC,18.07.04,Video IN #095,Channel_41,16,2018-04-19T04:09:00.000Z,tag1|tag2,16483200,605607,41154,26860,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
VayNbyVDids,18.04.03,Video IN #096,Channel_38,16,2018-03-10T00:20:00.000Z,tag1|tag2,30309174,496437,53798,198496,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
CwpYmwkwBsx,17.18.10,Video IN #097,Channel_20,17,2017-06-19T03:38:00.000Z,tag1|tag2,40019823,1433397,89225,182089,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
BXnPFuVmDjy,18.04.08,Video IN #098,Channel_31,16,2018-04-04T20:39:00.000Z,tag1|tag2,32488583,583311,31164,230446,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
xtUdSGWNRyt,17.05.02,Video IN #099,Channel_38,28,2017-01-17T08:32:00.000Z,tag1|tag2,44933324,1128987,29059,66996,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
aoMwtCoqDDo,17.02.10,Video IN #100,Channel_12,10,2017-01-02T10:37:00.000Z,tag1|tag2,27480732,264580,86307,388150,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WVONrkTkLFy,18.05.02,Video IN #101,Channel_38,22,2018-01-20T07:15:00.000Z,tag1|tag2,36403021,43229,74853,208092,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
azzGGAShKyj,17.06.09,Video IN #102,Channel_28,8,2017-02-20T12:58:00.000Z,tag1|tag2,3231101,1234103,61554,239395,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
wubzDzQWYPN,17.21.10,Video IN #103,Channel_44,21,2017-09-24T07:55:00.000Z,tag1|tag2,19668363,582836,47783,347452,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
XULYMJawmjX,17.23.08,Video IN #104,Channel_26,12,2017-03-20T12:10:00.000Z,tag1|tag2,9963077,941864,67837,83515,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
peszdwkCOLO,18.13.05,Video IN #105,Channel_11,9,2018-02-01T10:39:00.000Z,tag1|tag2,42832524,663136,72663,47979,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
arqkCakuGyw,18.02.11,Video IN #106,Channel_14,28,2018-09-22T16:19:00.000Z,tag1|tag2,41604725,1983975,48722,17925,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
jcFxdgfumxb,18.23.12,Video IN #107,Channel_12,16,2018-01-12T02:51:00.000Z,tag1|tag2,34993143,1965758,43825,118147,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
pXDqlfmTwjb,18.27.10,Video IN #108,Channel_34,12,2018-09-25T04:07:00.000Z,tag1|tag2,35664331,453462,4469,214407,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WAgxkurvWyt,18.17.11,Video IN #109,Channel_23,19,2018-04-28T13:49:00.000Z,tag1|tag2,23922397,942416,32017,385858,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
HUzIsacrQMH,18.04.05,Video IN #110,Channel_48,17,2018-01-11T23:48:00.000Z,tag1|tag2,36833882,136668,3480,329848,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
zpsyhBhWaot,18.17.06,Video IN #111,Channel_30,24,2018-04-05T06:21:00.000Z,tag1|tag2,20382315,1217041,32172,61811,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NQeHGYeHaoI,18.01.07,Video IN #112,Channel_23,2,2018-05-22T03:27:00.000Z,tag1|tag2,2874759,87887,40979,176511,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
bTDJWtFqmws,18.21.01,Video IN #113,Channel_45,28,2018-01-05T20:30:00.000Z,tag1|tag2,43635636,1729877,66449,496179,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
lphisOVfbLm,17.08.11,Video IN #114,Channel_5,26,2017-11-13T06:35:00.000Z,tag1|tag2,19967034,1827992,84356,350662,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
umFOLnlVKaK,17.09.05,Video IN #115,Channel_47,18,2017-05-21T22:26:00.000Z,tag1|tag2,36539293,1676692,96653,219190,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
JtMcEXkzaEY,18.06.11,Video IN #116,Channel_26,14,2018-06-04T09:00:00.000Z,tag1|tag2,35839434,1911569,73624,54316,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
JCsfnnvZtmi,17.08.01,Video IN #117,Channel_23,8,2017-01-13T19:06:00.000Z,tag1|tag2,28350058,227502,16776,231907,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
TOXEWPHWzsC,18.17.10,Video IN #118,Channel_41,19,2018-08-13T05:49:00.000Z,tag1|tag2,43507181,1061344,80957,411355,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NOewUiWRnVn,18.15.02,Video IN #119,Channel_6,29,2018-01-21T07:05:00.000Z,tag1|tag2,28060745,699285,4935,445182,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
nYJAGFPMoZn,18.25.05,Video IN #120,Channel_43,22,2018-01-12T05:27:00.000Z,tag1|tag2,38527326,1674866,15108,438397,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
EzwbjCkmuqi,17.27.12,Video IN #121,Channel_12,27,2017-08-18T01:16:00.000Z,tag1|tag2,31941640,1406338,54743,1774,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
RUaiKjjisuC,18.22.05,Video IN #122,Channel_10,27,2018-01-10T13:16:00.000Z,tag1|tag2,28923076,1510681,20080,436247,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
rRDsWTGOTrt,17.18.04,Video IN #123,Channel_35,17,2017-03-04T22:23:00.000Z,tag1|tag2,42906572,130517,67019,474843,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
idukbIIlBfO,18.17.11,Video IN #124,Channel_10,14,2018-03-23T00:28:00.000Z,tag1|tag2,31581922,333099,59253,130239,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
LwwFVPSERNB,17.14.03,Video IN #125,Channel_29,21,2017-01-15T14:58:00.000Z,tag1|tag2,47454531,961085,98739,154757,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
OkzHzZRNuAK,17.10.10,Video IN #126,Channel_39,29,2017-05-20T19:12:00.000Z,tag1|tag2,357153,1909040,90113,173690,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kjjuUKkfxam,17.21.07,Video IN #127,Channel_3,7,2017-04-15T20:32:00.000Z,tag1|tag2,37267109,1428297,70093,116686,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
LAfuCamhdgF,17.04.04,Video IN #128,Channel_33,17,2017-03-26T21:56:00.000Z,tag1|tag2,46564715,1547865,80657,338377,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
UUDCezneqPb,18.03.04,Video IN #129,Channel_25,25,2018-01-12T08:49:00.000Z,tag1|tag2,28658976,26820,65650,220826,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
