video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
MIPlIFgKzaf,18.24.06,Video FR #017,Channel_30,4,2018-04-27T02:51:00.000Z,tag1|tag2,9571339,578685,25102,222725,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NgSndMihzcg,18.11.09,Video FR #018,Channel_40,6,2018-09-12T12:19:00.000Z,tag1|tag2,32215983,485036,73176,259947,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
YwSblgoHUrn,18.06.01,Video FR #019,Channel_11,27,2018-01-15T23:46:00.000Z,tag1|tag2,45982574,1325843,84253,4472,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
gGVvzVHtUqd,17.23.12,Video FR #020,Channel_29,19,2017-05-02T07:03:00.000Z,tag1|tag2,45487295,1633381,45717,195519,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
RhQyacdgOgk,18.27.07,Video FR #021,Channel_48,26,2018-02-08T08:30:00.000Z,tag1|tag2,27737287,1162493,30227,53126,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
wcafLtfETfr,18.09.07,Video FR #022,Channel_4,15,2018-07-03T15:10:00.000Z,tag1|tag2,5716336,410963,66732,22756,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
lecTsBopPjK,18.04.08,Video FR #023,Channel_2,1,2018-04-02T14:45:00.000Z,tag1|tag2,37975313,913462,23919,183441,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
bgakITkuQVw,18.14.08,Video FR #024,Channel_17,27,2018-07-20T08:31:00.000Z,tag1|tag2,29408441,1866702,51693,229513,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
hSacnvfYGbd,17.12.02,Video FR #025,Channel_8,2,2017-01-17T07:53:00.000Z,tag1|tag2,30043057,1235203,63755,349957,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
nmNCQDKKKDq,18.09.02,Video FR #026,Channel_43,23,2018-01-01T23:41:00.000Z,tag1|tag2,4464342,665096,22660,22675,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
HFzVOBzldyw,18.20.10,Video FR #027,Channel_8,27,2018-09-02T18:19:00.000Z,tag1|tag2,27871742,802576,79134,292288,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
zXzDmRNwkJA,18.14.02,Video FR #028,Channel_38,20,2018-02-04T04:13:00.000Z,tag1|tag2,19451567,1223354,74609,478634,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ViwZIbyAQCi,17.15.10,Video FR #029,Channel_6,14,2017-01-03T22:52:00.000Z,tag1|tag2,3735784,1764762,20856,346926,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
SUCYetKFAAZ,17.26.11,Video FR #030,Channel_38,15,2017-11-21T08:06:00.000Z,tag1|tag2,9888554,1883082,14774,44278,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
QSYWUphNxTs,18.24.01,Video FR #031,Channel_33,24,2018-01-22T16:01:00.000Z,tag1|tag2,15695614,1198657,57818,266234,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
CvqIRjjDpuN,18.01.08,Video FR #032,Channel_43,3,2018-03-02T00:16:00.000Z,tag1|tag2,10641857,1072431,65594,354048,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
AyNEZWyHnEl,18.20.03,Video FR #033,Channel_8,9,2018-03-14T17:57:00.000Z,tag1|tag2,5984905,1657994,76249,222547,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
mzJQClLsOxP,17.14.06,Video FR #034,Channel_43,22,2017-01-16T17:41:00.000Z,tag1|tag2,43078653,835998,23919,154037,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
tmnFbxqdaDf,17.14.10,Video FR #035,Channel_10,6,2017-05-27T19:24:00.000Z,tag1|tag2,23911990,1217342,99721,127984,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
YXOnuKlcwZu,18.18.05,Video FR #036,Channel_10,25,2018-05-05T00:32:00.000Z,tag1|tag2,35430417,934598,78997,302358,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
plRENLsNFQZ,17.01.07,Video FR #037,Channel_14,23,2017-05-27T02:05:00.000Z,tag1|tag2,27388775,227409,30593,112353,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
cnCerRbiVop,18.14.12,Video FR #038,Channel_10,9,2018-01-11T05:15:00.000Z,tag1|tag2,8409706,1293432,12861,225376,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
bDudNzVMOgn,18.02.11,Video FR #039,Channel_35,19,2018-04-23T09:17:00.000Z,tag1|tag2,36733125,1323226,5582,287130,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
oxvSflqjutn,17.15.07,Video FR #040,Channel_28,20,2017-07-18T04:06:00.000Z,tag1|tag2,44554447,1130114,81024,422429,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
wWtqUernqIf,17.19.12,Video FR #041,Channel_40,5,2017-07-23T19:35:00.000Z,tag1|tag2,48528207,1257420,89166,95176,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WUcfyvLlENC,17.25.11,Video FR #042,Channel_26,7,2017-08-12T07:44:00.000Z,tag1|tag2,28319530,660319,32678,215872,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
czcEHphBEjp,17.17.02,Video FR #043,Channel_25,13,2017-02-11T11:38:00.000Z,tag1|tag2,45845653,1815422,36010,412337,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
wiQWqSzxBbx,18.16.07,Video FR #044,Channel_20,25,2018-04-02T10:50:00.000Z,tag1|tag2,21453181,463909,25303,410104,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
PTOSjvKcurF,17.05.07,Video FR #045,Channel_15,2,2017-02-28T11:16:00.000Z,tag1|tag2,664455,1458085,88608,223582,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
YPwTKyuNFuf,17.04.03,Video FR #046,Channel_12,9,2017-01-05T09:11:00.000Z,tag1|tag2,47639644,210536,12197,195802,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
aVBfEZzzDke,18.26.09,Video FR #047,Channel_37,20,2018-09-21T12:03:00.000Z,tag1|tag2,24099462,932320,1885,488604,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
iQdLVcBlNyl,18.05.08,Video FR #048,Channel_23,23,2018-07-26T08:54:00.000Z,tag1|tag2,39559820,1530864,50676,454742,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
tnAqgCNATsN,17.18.08,Video FR #049,Channel_18,2,2017-06-27T20:10:00.000Z,tag1|tag2,2159602,1418298,56360,133912,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
MTRdhkWZoBN,18.12.11,Video FR #050,Channel_47,16,2018-05-21T14:21:00.000Z,tag1|tag2,45829794,1972501,81468,385033,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
IHJiijRCJQU,17.15.08,Video FR #051,Channel_23,23,2017-07-25T06:15:00.000Z,tag1|tag2,896617,1374749,71259,32365,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
rHbFPlLAhGl,17.26.10,Video FR #052,Channel_15,29,2017-07-08T01:16:00.000Z,tag1|tag2,20557374,25778,4787,450254,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
oVRrinVXnwQ,17.03.09,Video FR #053,Channel_14,27,2017-07-15T15:32:00.000Z,tag1|tag2,35958625,1844413,47499,361437,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
CaJNPImEhxA,17.20.08,Video FR #054,Channel_43,9,2017-04-15T22:50:00.000Z,tag1|tag2,36212730,1543122,50693,421977,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
UJdZqEgyoxh,18.17.10,Video FR #055,Channel_25,8,2018-09-25T04:56:00.000Z,tag1|tag2,2494721,1700162,11836,452356,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kClxBmPhfHC,18.09.12,Video FR #056,Channel_2,13,2018-03-09T04:57:00.000Z,tag1|tag2,10593900,1980085,74362,110647,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ClhcgjjadBx,17.28.09,Video FR #057,Channel_25,4,2017-09-02T22:36:00.000Z,tag1|tag2,3090676,1909493,4006,266798,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
QjtedLUpqmX,18.13.12,Video FR #058,Channel_38,17,2018-02-01T17:05:00.000Z,tag1|tag2,3228589,1649715,63353,145394,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
vZqJfaMZxNV,18.21.09,Video FR #059,Channel_1,12,2018-03-07T10:19:00.000Z,tag1|tag2,18769863,1979575,43278,499882,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
JwYIveaHVpe,18.27.08,Video FR #060,Channel_6,23,2018-02-11T00:57:00.000Z,tag1|tag2,15135767,592800,307,424000,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
VEOyBaONwCp,18.11.09,Video FR #061,Channel_10,13,2018-02-13T19:52:00.000Z,tag1|tag2,35905986,1522726,74479,296513,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
mwCUDyZIzFs,18.13.03,Video FR #062,Channel_24,26,2018-03-15T00:33:00.000Z,tag1|tag2,39735625,900162,23772,190827,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
EgXgTNsSGER,18.19.02,Video FR #063,Channel_12,13,2018-02-13T00:44:00.000Z,tag1|tag2,1035999,635861,10410,290586,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
rqXxxKIhpFO,17.12.10,Video FR #064,Channel_7,18,2017-03-03T14:23:00.000Z,tag1|tag2,45212538,1672922,84638,289605,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WwjhXrExQTV,17.03.05,Video FR #065,Channel_17,24,2017-05-23T18:25:00.000Z,tag1|tag2,49134180,769483,35017,480877,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
zRqOgRhRtRK,17.27.02,Video FR #066,Channel_2,24,2017-02-22T09:23:00.000Z,tag1|tag2,3390749,133895,82953,209847,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
iRoSZAVFUUo,17.11.12,Video FR #067,Channel_4,3,2017-07-09T01:29:00.000Z,tag1|tag2,32629663,1091876,85552,496119,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
eZdWCWOadOX,17.23.03,Video FR #068,Channel_42,23,2017-02-23T14:15:00.000Z,tag1|tag2,4009547,192819,15326,301630,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
PZIqwMcsXSw,18.20.01,Video FR #069,Channel_37,5,2018-01-28T14:56:00.000Z,tag1|tag2,13445571,92960,4402,242917,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
XnKZeAODrpQ,17.19.07,Video FR #070,Channel_10,26,2017-03-22T00:00:00.000Z,tag1|tag2,38133406,1095509,61484,217138,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
XNvMXPAhyPQ,17.12.07,Video FR #071,Channel_6,7,2017-02-20T08:17:00.000Z,tag1|tag2,48727606,1623034,9369,19123,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
FljypYOLwBT,18.02.06,Video FR #072,Channel_16,11,2018-02-12T17:42:00.000Z,tag1|tag2,10209203,883223,69560,32206,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
xElLnpCkpjP,18.18.05,Video FR #073,Channel_25,26,2018-04-02T23:27:00.000Z,tag1|tag2,42370324,1783180,39148,213304,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
QWKuxreXiDL,17.02.09,Video FR #074,Channel_1,20,2017-06-11T01:28:00.000Z,tag1|tag2,2332661,1135228,43787,473572,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
LIFUfefOWeZ,18.02.02,Video FR #075,Channel_2,5,2018-02-21T22:19:00.000Z,tag1|tag2,22097540,1690132,38757,369682,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
ibLtmQWKeja,18.13.11,Video FR #076,Channel_6,22,2018-01-22T22:11:00.000Z,tag1|tag2,9125344,383186,57475,472944,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
vQVeflLjTYI,18.12.10,Video FR #077,Channel_44,19,2018-01-01T05:55:00.000Z,tag1|tag2,17473452,924070,83162,467429,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NKRyCWKEtbl,18.15.01,Video FR #078,Channel_49,27,2018-01-02T15:06:00.000Z,tag1|tag2,4463270,101966,1374,206372,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kUgogblcFYo,18.20.11,Video FR #079,Channel_5,18,2018-04-10T23:00:00.000Z,tag1|tag2,20175404,1315622,80503,477527,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
jCrNVJrcubv,17.21.04,Video FR #080,Channel_32,19,2017-03-20T19:57:00.000Z,tag1|tag2,38812686,28364,84526,10577,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
uwnOUZAKgUl,18.14.10,Video FR #081,Channel_13,19,2018-09-02T02:34:00.000Z,tag1|tag2,19442853,644315,76259,366919,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
tSirlGRdltn,18.01.04,Video FR #082,Channel_26,6,2018-01-13T15:29:00.000Z,tag1|tag2,19234348,222811,60311,282167,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
XKhPqSdMbcU,18.19.03,Video FR #083,Channel_27,27,2018-01-21T05:42:00.000Z,tag1|tag2,45467057,98297,46783,128575,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
naUgtxPGaUr,17.25.11,Video FR #084,Channel_30,11,2017-09-18T13:32:00.000Z,tag1|tag2,37803622,1168030,71276,237031,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
MOqumRvPjaK,18.28.10,Video FR #085,Channel_30,12,2018-03-03T05:37:00.000Z,tag1|tag2,23787956,1092904,24549,41256,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
axeriLCjwXf,18.15.08,Video FR #086,Channel_39,24,2018-01-23T19:08:00.000Z,tag1|tag2,44358845,359438,8950,185349,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
teffwBrCLTD,17.19.09,Video FR #087,Channel_30,23,2017-08-24T00:43:00.000Z,tag1|tag2,31621041,352229,92371,362642,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NOVyNKSdYFi,17.18.07,Video FR #088,Channel_38,16,2017-05-02T22:03:00.000Z,tag1|tag2,11618108,1686493,66824,145261,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
hLyajlpgWYh,18.28.05,Video FR #089,Channel_10,2,2018-01-22T03:32:00.000Z,tag1|tag2,16958885,186976,36462,146642,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
MBfvXsFkagG,18.21.05,Video FR #090,Channel_1,5,2018-02-24T04:59:00.000Z,tag1|tag2,2473682,1330686,27344,27085,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
LzSgTmLcOge,18.23.12,Video FR #091,Channel_22,29,2018-03-08T04:08:00.000Z,tag1|tag2,3206454,854872,33322,208051,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
EWwxuEFlNJH,17.22.01,Video FR #092,Channel_39,3,2017-01-12T22:50:00.000Z,tag1|tag2,27947864,1432591,89987,389677,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
SiMBgOnRMQd,17.10.08,Video FR #093,Channel_25,13,2017-07-28T19:02:00.000Z,tag1|tag2,10935216,317325,74481,43051,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
tCtRRVxNUtK,17.14.02,Video FR #094,Channel_10,3,2017-02-01T16:03:00.000Z,tag1|tag2,38324060,1075045,51705,190318,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
IwwYJFjlvaH,18.10.01,Video FR #095,Channel_25,6,2018-01-25T08:19:00.000Z,tag1|tag2,30491610,398982,17070,444314,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
phlvhRrIKnh,17.05.07,Video FR #096,Channel_44,17,2017-04-27T03:05:00.000Z,tag1|tag2,34492826,1335275,5249,280365,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
WhmqQeFJnkr,18.22.10,Video FR #097,Channel_16,29,2018-10-04T23:39:00.000Z,tag1|tag2,9041104,1511296,37027,497123,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
mmXXbJeKtIz,18.12.03,Video FR #098,Channel_2,12,2018-03-02T11:34:00.000Z,tag1|tag2,48285702,561099,48569,453257,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
zPuLLZLXVrk,18.13.12,Video FR #099,Channel_16,14,2018-12-19T21:17:00.000Z,tag1|tag2,24928519,1184459,61990,449943,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
YdkoertBVDW,18.13.07,Video FR #100,Channel_40,10,2018-06-20T16:24:00.000Z,tag1|tag2,34144361,184581,44886,97684,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
tpxfVaTomOE,18.05.10,Video FR #101,Channel_8,9,2018-06-26T11:36:00.000Z,tag1|tag2,12236476,807996,16161,489726,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kPivgOUlQxv,18.22.01,Video FR #102,Channel_43,25,2018-01-21T17:37:00.000Z,tag1|tag2,30778998,474967,13764,476270,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
siWeLxVCqkQ,17.18.01,Video FR #103,Channel_43,9,2017-01-16T16:52:00.000Z,tag1|tag2,49651797,1880595,23197,227488,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
kYTWJJvrMhV,18.09.05,Video FR #104,Channel_30,15,2018-04-02T03:31:00.000Z,tag1|tag2,8912187,1211695,56457,210375,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
odRWGshwBbW,18.07.07,Video FR #105,Channel_21,21,2018-02-15T00:07:00.000Z,tag1|tag2,34889163,1381524,6080,19566,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
djySkwFlDPO,17.16.03,Video FR #106,Channel_14,25,2017-03-06T23:08:00.000Z,tag1|tag2,26759060,1110575,82353,364422,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
trKAuVbHDGz,17.06.08,Video FR #107,Channel_16,12,2017-01-07T03:12:00.000Z,tag1|tag2,8627889,1509138,49059,323131,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
hKQlGUFjoSJ,18.22.11,Video FR #108,Channel_15,26,2018-04-08T04:10:00.000Z,tag1|tag2,23809142,473911,17034,119323,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
uVCxAuzXNPR,18.03.07,Video FR #109,Channel_13,13,2018-05-12T01:30:00.000Z,tag1|tag2,2638683,207926,1955,258131,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
XYlYJGjeSIR,17.13.03,Video FR #110,Channel_28,23,2017-01-12T20:54:00.000Z,tag1|tag2,17641808,1121156,33952,409104,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
hYYZZhiLafF,18.07.08,Video FR #111,Channel_17,5,2018-06-15T08:08:00.000Z,tag1|tag2,23276788,1175852,87964,450372,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
jMscjUZrtcu,17.27.12,Video FR #112,Channel_41,26,2017-11-22T20:55:00.000Z,tag1|tag2,48506613,1005092,32165,35453,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
zfmzqSXOHqa,17.02.09,Video FR #113,Channel_43,3,2017-05-13T21:50:00.000Z,tag1|tag2,14797276,1625807,50610,91996,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
uDLIuqoysnd,18.02.11,Video FR #114,Channel_12,21,2018-09-26T09:42:00.000Z,tag1|tag2,44320928,142123,48372,45839,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
VrwaWeLEkqC,18.09.12,Video FR #115,Channel_23,26,2018-02-03T18:49:00.000Z,tag1|tag2,12455930,127244,62642,421727,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
IdTzhIhdkmL,17.01.03,Video FR #116,Channel_40,13,2017-02-06T13:10:00.000Z,tag1|tag2,31105124,1116643,74356,339853,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
dwUmPZjwuNx,18.02.07,Video FR #117,Channel_22,23,2018-05-17T15:13:00.000Z,tag1|tag2,38756756,1113366,70192,326417,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
HkGDVKkFGtq,18.18.11,Video FR #118,Channel_2,17,2018-07-12T07:53:00.000Z,tag1|tag2,45154772,1521605,75888,334436,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
gdROztZDxVy,18.08.03,Video FR #119,Channel_46,2,2018-01-05T01:10:00.000Z,tag1|tag2,129900,295189,55263,294763,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
wuDEWUeQusJ,18.10.07,Video FR #120,Channel_3,9,2018-03-18T21:48:00.000Z,tag1|tag2,22237926,70261,3121,213731,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
bMYDGYwfHHh,17.11.06,Video FR #121,Channel_45,13,2017-06-08T15:12:00.000Z,tag1|tag2,14997839,674387,27086,26476,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
fByJwmeqpBS,18.15.10,Video FR #122,Channel_37,25,2018-01-06T11:22:00.000Z,tag1|tag2,22558258,1283878,51673,183309,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NTWplKOPpgD,18.22.07,Video FR #123,Channel_39,19,2018-04-08T09:21:00.000Z,tag1|tag2,16464033,1580116,79721,127617,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
TTnBJIDhcrv,18.19.05,Video FR #124,Channel_39,24,2018-04-10T07:36:00.000Z,tag1|tag2,32062809,1518386,28742,302290,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
NxdjSNypSso,18.08.02,Video FR #125,Channel_46,26,2018-01-04T00:57:00.000Z,tag1|tag2,27752441,778087,44229,248287,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
owpWhFDQhMs,17.02.03,Video FR #126,Channel_9,25,2017-01-01T01:19:00.000Z,tag1|tag2,7754013,428903,96285,453366,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
KurrJyaWYeD,18.28.06,Video FR #127,Channel_14,3,2018-04-28T11:33:00.000Z,tag1|tag2,17571551,1481204,47350,290195,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
elCtUpjRiIh,18.09.04,Video FR #128,Channel_16,7,2018-03-13T12:14:00.000Z,tag1|tag2,20855584,960487,38471,96503,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
mxEAKPuQRbP,18.07.07,Video FR #129,Channel_42,11,2018-06-04T00:19:00.000Z,tag1|tag2,47748002,1485461,18563,298862,https://example.com/thumb.jpg,False,False,False,Descripción del vídeo de muestra.
